"Price" "Bedrooms" "PublicRooms" "Rooms" "Bathrooms" "FloorArea" "EPC" "Tax" "DayAdded" "DateAdded" "Latitude" "Longitude" "UniCommuteTime" "HouseType" "Furnished"
481 1 1 2 1 32 "E" "B" 0 "2024-09-14" 57.1075 -1.92862 140.5428 "Semi-Detached" "Unfurnished"
644 1 1 2 1 43 "C" "B" 0 "2024-09-14" 56.9956 -2.04196 212.7436 "Detached" "Part furnished"
1129 1 3 4 1 96 "B" "D" 0 "2024-07-13" 56.99366 -2.11718 198.6955 "Detached" "Fully furnished"
953 2 1 3 1 NA "B" "D" 0 "2024-09-15" 57.21461 -2.27687 153.6894 "Flat" "Fully furnished"
1732 4 1 5 2 136 "B" "F" 0 "2024-09-02" 56.94533 -2.17458 278.8811 "Terraced" "Unfurnished"
650 2 1 3 2 NA "C" "C" 0 "2024-06-28" 57.20626 -2.53791 328.9398 "Flat" "Unfurnished"
441 3 1 4 1 79 "D" "C" 0 "2024-06-23" 57.24155 -1.90554 171.7899 "Flat" "Fully furnished"
1296 3 1 4 1 97 "D" "G" 0 "2024-09-19" 57.40057 -2.15714 333.1739 "Flat" "Part furnished"
958 1 2 3 1 78 "D" "C" 0 "2024-08-29" 57.0897 -1.82438 237.6943 "Terraced" "Part furnished"
577 3 1 4 1 108 "C" "D" 0 "2024-09-23" 57.12635 -1.76928 244.4462 "Detached" "Part furnished"
583 2 1 3 1 70 "D" "A" 0 "2024-07-31" 57.37547 -1.64793 437.4519 "Detached" "Unfurnished"
999 1 1 2 1 NA "B" "D" 0 "2024-09-26" 57.34491 -2.2156 268.4938 "Detached" "Unfurnished"
784 2 1 3 2 71 "C" "D" 0 "2024-10-02" 57.02115 -2.08997 166.5537 "Flat" "Unfurnished"
408 1 0 1 1 67 "C" "A" 0 "2024-09-24" 57.07613 -2.29511 189.7609 "Flat" "Unfurnished"
757 1 2 3 1 NA "D" "A" 0 "2024-06-12" 57.12333 -1.86645 158.6571 "Flat" "Fully furnished"
809 2 1 3 3 50 "C" "B" 0 "2024-07-09" 57.16053 -1.78008 241.8097 "Flat" "Fully furnished"
1065 3 1 4 1 94 "C" "C" 0 "2024-09-24" 57.24421 -2.29364 196.7645 "Detached" "Fully furnished"
521 2 1 3 1 93 "E" "D" 0 "2024-06-27" 57.42825 -2.02382 357.2153 "Flat" "Fully furnished"
527 1 1 2 2 NA "C" "A" 0 "2024-07-22" 57.17731 -2.33361 174.6428 "Detached" "Unfurnished"
590 3 1 4 1 56 "C" "A" 0 "2024-08-14" 57.26624 -2.13326 150.5668 "Flat" "Fully furnished"
908 3 1 4 2 NA "C" "B" 0 "2024-10-02" 57.08959 -1.85955 183.7075 "Flat" "Fully furnished"
819 1 1 2 1 53 "D" "D" 0 "2024-09-30" 57.22796 -1.95485 162.2159 "Flat" "Fully furnished"
1052 3 1 4 2 NA "D" "C" 0 "2024-08-09" 57.24678 -2.39179 258.038 "Semi-Detached" "Fully furnished"
947 2 2 4 1 108 "D" "C" 0 "2024-08-17" 57.27198 -1.83332 256.8672 "Detached" "Fully furnished"
431 2 1 3 1 NA "D" "B" 0 "2024-08-15" 57.06916 -2.22231 151.3083 "Terraced" "Unfurnished"
532 1 1 2 2 54 "C" "C" 0 "2024-07-01" 56.94566 -1.95577 290.8786 "Flat" "Unfurnished"
587 1 1 2 1 NA "D" "C" 0 "2024-09-09" 57.23196 -2.42303 241.9206 "Detached" "Unfurnished"
858 2 1 3 1 NA "D" "D" 0 "2024-08-12" 57.23782 -1.74613 282.3419 "Detached" "Fully furnished"
2340 7 1 8 1 NA "C" "H" 0 "2024-08-16" 57.37542 -1.88797 315.4177 "Detached" "Fully furnished"
583 1 1 2 1 NA "C" "C" 0 "2024-06-28" 57.05179 -2.14462 128.3283 "Detached" "Fully furnished"
1201 5 1 6 2 166 "C" "D" 0 "2024-07-17" 56.85838 -2.30123 405.2409 "Detached" "Fully furnished"
822 1 1 2 2 56 "C" "C" 0 "2024-09-26" 57.15419 -2.32486 162.6435 "Detached" "Fully furnished"
1010 1 2 3 1 NA "C" "D" 0 "2024-07-02" 57.04321 -1.93789 209.2499 "Semi-Detached" "Fully furnished"
603 3 1 4 1 52 "D" "A" 0 "2024-09-30" 57.0931 -1.95752 135.7309 "Flat" "Fully furnished"
796 3 1 4 2 125 "C" "C" 0 "2024-07-15" 57.06784 -1.77992 261.448 "Detached" "Fully furnished"
865 2 1 3 1 60 "D" "D" 0 "2024-07-26" 57.19979 -1.84187 207.9865 "Detached" "Fully furnished"
787 2 1 3 1 48 "C" "B" 0 "2024-09-07" 57.02547 -2.07934 147.3264 "Flat" "Part furnished"
1063 1 2 3 1 97 "B" "E" 0 "2024-06-09" 57.05605 -1.35025 569.0747 "Flat" "Unfurnished"
477 3 1 4 2 68 "D" "C" 0 "2024-07-22" 57.29822 -1.8864 233.7287 "Terraced" "Fully furnished"
736 2 1 3 1 NA "E" "B" 0 "2024-09-18" 57.27193 -2.0454 184.4032 "Flat" "Part furnished"
740 2 1 3 1 54 "C" "D" 0 "2024-07-01" 57.08155 -2.24179 141.4344 "Flat" "Unfurnished"
515 2 1 3 2 39 "D" "C" 0 "2024-06-22" 57.0733 -1.9999 136.9372 "Flat" "Unfurnished"
756 3 1 4 2 77 "D" "D" 0 "2024-07-22" 57.22248 -2.33431 195.1743 "Flat" "Unfurnished"
818 3 1 4 2 78 "E" "C" 0 "2024-07-28" 57.07751 -1.86617 209.2859 "Detached" "Fully furnished"
558 2 1 3 1 66 "E" "C" 0 "2024-06-16" 57.16148 -2.33809 185.2258 "Flat" "Fully furnished"
2574 6 1 7 1 204 "B" "H" 0 "2024-07-13" 56.85614 -2.38 432.5122 "Detached" "Fully furnished"
447 2 1 3 1 68 "E" "A" 0 "2024-06-19" 57.00216 -2.12745 205.6402 "Detached" "Unfurnished"
606 1 0 1 1 36 "C" "B" 0 "2024-07-27" 57.1457 -2.27595 125.6839 "Flat" "Unfurnished"
640 1 0 1 1 NA "D" "C" 0 "2024-08-23" 57.25511 -2.03226 160.8648 "Flat" "Fully furnished"
955 1 2 3 1 NA "D" "D" 0 "2024-08-06" 56.9432 -2.20571 279.1626 "Flat" "Fully furnished"
300 1 1 2 1 32 "E" "B" 0 "2024-06-24" 57.22482 -2.1707 111.5862 "Flat" "Fully furnished"
1095 3 1 4 1 86 "B" "C" 0 "2024-09-20" 57.15999 -2.52914 317.4536 "Flat" "Fully furnished"
902 1 1 2 1 NA "B" "B" 0 "2024-09-08" 57.11985 -1.92416 128.6574 "Terraced" "Unfurnished"
468 1 1 2 1 44 "D" "C" 0 "2024-09-01" 57.22658 -1.89417 176.6388 "Flat" "Fully furnished"
1263 3 1 4 2 80 "C" "C" 0 "2024-08-19" 57.28909 -1.81641 289.3886 "Flat" "Unfurnished"
1260 3 1 4 1 130 "D" "E" 0 "2024-07-06" 57.25913 -1.79164 263.0085 "Detached" "Unfurnished"
930 2 1 3 3 64 "D" "C" 0 "2024-08-10" 57.10888 -2.42027 233.0749 "Flat" "Fully furnished"
498 1 1 2 1 63 "F" "A" 0 "2024-08-16" 57.14318 -2.42266 225.284 "Flat" "Unfurnished"
1192 4 1 5 1 119 "B" "D" 0 "2024-08-03" 56.99041 -2.22544 229.1086 "Semi-Detached" "Fully furnished"
509 1 1 2 2 30 "B" "A" 0 "2024-06-17" 57.1093 -2.24686 119.2999 "Flat" "Unfurnished"
765 2 1 3 1 93 "D" "D" 0 "2024-09-12" 57.02997 -2.30436 228.1753 "Flat" "Fully furnished"
1049 3 1 4 1 85 "C" "E" 0 "2024-06-20" 57.01926 -2.0018 224.3047 "Detached" "Fully furnished"
1791 3 1 4 1 135 "B" "G" 0 "2024-06-22" 57.2437 -1.80801 255.6529 "Detached" "Fully furnished"
678 1 1 2 1 81 "E" "C" 0 "2024-09-21" 57.17487 -2.34863 206.5474 "Detached" "Fully furnished"
808 3 1 4 2 85 "D" "E" 0 "2024-06-26" 57.22401 -1.89731 169.3364 "Flat" "Unfurnished"
601 1 1 2 1 36 "C" "C" 0 "2024-08-14" 57.25576 -1.98604 148.0759 "Flat" "Fully furnished"
914 2 2 4 1 103 "D" "D" 0 "2024-08-26" 57.14707 -1.85999 192.8263 "Detached" "Fully furnished"
1288 5 1 6 3 NA "F" "E" 0 "2024-06-14" 56.99052 -1.88189 265.93 "Semi-Detached" "Part furnished"
694 1 1 2 1 45 "D" "B" 0 "2024-08-06" 57.25059 -1.99865 175.9321 "Flat" "Fully furnished"
436 1 2 3 1 NA "D" "A" 0 "2024-07-26" 57.27343 -2.06529 144.2001 "Flat" "Fully furnished"
985 4 1 5 3 86 "D" "C" 0 "2024-09-03" 57.41573 -2.2237 365.6716 "Detached" "Fully furnished"
932 3 1 4 1 101 "F" "C" 0 "2024-09-24" 57.16898 -2.48286 257.9119 "Detached" "Fully furnished"
396 1 1 2 2 37 "C" "A" 0 "2024-09-01" 57.10464 -2.262 132.4672 "Flat" "Unfurnished"
836 4 1 5 1 133 "D" "D" 0 "2024-09-17" 57.21494 -1.63636 352.2785 "Detached" "Part furnished"
2221 6 1 7 1 196 "C" "H" 0 "2024-07-05" 57.38362 -1.92368 335.7297 "Semi-Detached" "Unfurnished"
585 2 1 3 3 NA "E" "A" 0 "2024-08-30" 57.03903 -2.04466 161.0292 "Flat" "Fully furnished"
1045 4 1 5 1 NA "C" "D" 0 "2024-08-05" 57.38966 -2.07868 324.3034 "Detached" "Fully furnished"
553 1 0 1 1 NA "C" "C" 0 "2024-10-04" 57.16876 -2.31153 162.0983 "Flat" "Fully furnished"
737 2 1 3 1 NA "C" "D" 0 "2024-07-28" 57.24652 -2.07774 123.4256 "Flat" "Unfurnished"
920 2 1 3 1 30 "B" "A" 0 "2024-06-06" 57.06329 -1.98479 144.9026 "Flat" "Part furnished"
754 3 1 4 1 NA "B" "A" 0 "2024-09-25" 57.09998 -2.69111 456.4186 "Detached" "Fully furnished"
855 4 1 5 3 99 "E" "C" 0 "2024-06-28" 57.18508 -1.81986 217.2089 "Detached" "Unfurnished"
1368 4 1 5 1 103 "C" "D" 0 "2024-07-24" 57.18831 -2.40803 233.0943 "Flat" "Unfurnished"
918 2 1 3 1 57 "B" "B" 0 "2024-06-08" 57.01534 -2.0866 165.2833 "Semi-Detached" "Fully furnished"
731 1 1 2 1 63 "C" "B" 0 "2024-06-12" 57.02045 -2.10612 178.6965 "Flat" "Fully furnished"
1209 4 1 5 2 162 "C" "D" 0 "2024-09-06" 57.37634 -2.11093 318.1417 "Detached" "Fully furnished"
1079 4 2 6 1 136 "E" "E" 0 "2024-06-23" 56.93939 -2.19571 312.7211 "Detached" "Fully furnished"
300 1 1 2 1 NA "C" "C" 0 "2024-07-25" 57.19665 -2.27576 157.7682 "Flat" "Unfurnished"
364 1 1 2 1 35 "D" "A" 0 "2024-06-21" 57.28949 -2.1255 174.7228 "Flat" "Fully furnished"
693 2 1 3 1 46 "C" "C" 0 "2024-08-11" 57.0576 -1.92522 169.5372 "Flat" "Fully furnished"
645 2 1 3 1 NA "C" "B" 0 "2024-09-12" 57.00327 -2.05976 212.0148 "Terraced" "Unfurnished"
983 3 1 4 1 99 "C" "C" 0 "2024-09-30" 57.27748 -2.83341 575.7897 "Flat" "Fully furnished"
606 2 1 3 1 64 "D" "D" 0 "2024-09-26" 57.10307 -2.3372 186.8863 "Terraced" "Fully furnished"
361 2 1 3 2 67 "D" "D" 0 "2024-08-13" 57.11742 -1.91116 156.5153 "Flat" "Part furnished"
614 2 1 3 1 48 "C" "C" 0 "2024-09-27" 57.15195 -1.8864 166.9586 "Detached" "Fully furnished"
1179 2 1 3 2 41 "D" "D" 0 "2024-09-17" 57.20563 -2.28235 160.1591 "Semi-Detached" "Fully furnished"
1349 3 1 4 1 NA "A" "E" 0 "2024-09-01" 57.00751 -1.7861 307.1575 "Flat" "Unfurnished"
369 2 1 3 1 47 "E" "A" 0 "2024-06-10" 57.0887 -1.98776 128.1167 "Flat" "Fully furnished"
835 2 1 3 1 NA "C" "D" 0 "2024-09-01" 57.15689 -2.32013 177.8332 "Detached" "Part furnished"
970 3 1 4 1 101 "D" "C" 0 "2024-08-28" 56.87849 -1.95855 375.7645 "Flat" "Fully furnished"
2434 7 2 9 3 274 "C" "H" 0 "2024-09-16" 57.1774 -1.55032 417.9877 "Detached" "Fully furnished"
546 1 1 2 1 57 "D" NA 0 "2024-09-27" 57.19613 -1.75609 261.0504 "Flat" "Fully furnished"
300 1 1 2 1 NA "D" "B" 0 "2024-06-19" 57.141 -2.30617 153.2678 "Terraced" "Fully furnished"
300 1 1 2 2 36 "C" "B" 0 "2024-07-11" 57.06641 -2.102 117.3966 "Terraced" "Part furnished"
927 2 1 3 1 75 "D" "C" 0 "2024-06-19" 57.01527 -2.04036 165.3405 "Flat" "Part furnished"
891 2 2 4 1 71 "D" "A" 0 "2024-06-08" 57.02869 -2.36299 239.2592 "Detached" "Fully furnished"
358 1 1 2 1 30 "D" "A" 0 "2024-06-16" 56.97021 -2.31217 272.1847 "Flat" "Fully furnished"
579 3 1 4 2 72 "D" "D" 0 "2024-06-22" 57.10158 -1.87163 194.4722 "Detached" "Fully furnished"
1280 3 1 4 2 119 "C" "E" 0 "2024-09-20" 57.00655 -2.27145 235.8681 "Detached" "Fully furnished"
1102 3 1 4 1 NA "D" "E" 0 "2024-07-23" 57.2722 -1.91566 221.845 "Detached" "Fully furnished"
1087 4 1 5 1 115 "E" "F" 0 "2024-07-09" 57.32021 -1.95599 246.9591 "Semi-Detached" "Fully furnished"
564 2 1 3 1 53 "D" "B" 0 "2024-08-18" 57.39464 -1.9634 326.6157 "Flat" "Part furnished"
848 3 1 4 1 75 "C" "C" 0 "2024-08-22" 57.03487 -2.28414 186.1183 "Detached" "Fully furnished"
707 1 2 3 1 72 "C" "C" 0 "2024-07-10" 57.19265 -1.89237 168.2339 "Detached" "Fully furnished"
709 1 0 1 1 30 "B" "C" 0 "2024-07-08" 57.14165 -2.26377 119.7505 "Flat" "Unfurnished"
738 3 1 4 2 NA "C" "A" 0 "2024-06-07" 57.06225 -2.30024 199.001 "Flat" "Unfurnished"
831 2 2 4 2 67 "E" "D" 0 "2024-09-26" 57.05551 -1.95305 175.808 "Flat" "Unfurnished"
1441 4 1 5 3 121 "C" "F" 0 "2024-09-20" 57.00672 -1.82453 293.9947 "Detached" "Unfurnished"
836 2 1 3 2 NA "C" "A" 0 "2024-08-23" 57.07471 -2.24867 160.4353 "Semi-Detached" "Part furnished"
671 1 1 2 1 NA "D" "C" 0 "2024-08-21" 57.25209 -1.70483 323.0816 "Flat" "Unfurnished"
997 2 2 4 1 83 "C" "E" 0 "2024-07-30" 57.36128 -2.16323 280.2485 "Flat" "Unfurnished"
1369 4 1 5 2 132 "C" "E" 0 "2024-07-27" 57.13691 -1.77495 246.6434 "Detached" "Part furnished"
979 2 1 3 1 55 "C" "A" 0 "2024-09-18" 57.26676 -2.47757 335.4295 "Flat" "Part furnished"
824 2 1 3 1 58 "D" "C" 0 "2024-06-16" 57.10037 -1.92658 146.7799 "Detached" "Part furnished"
1422 3 1 4 2 113 "C" "E" 0 "2024-10-01" 56.97357 -2.10544 238.0928 "Flat" "Unfurnished"
725 2 1 3 1 60 "D" "C" 0 "2024-07-08" 57.34221 -2.53875 419.8903 "Detached" "Fully furnished"
1530 3 1 4 2 109 "B" "F" 0 "2024-06-18" 57.16671 -2.38173 215.5907 "Detached" "Fully furnished"
695 1 1 2 1 40 "C" "D" 0 "2024-07-16" 57.11354 -2.30685 162.2172 "Flat" "Fully furnished"
759 2 1 3 2 NA "C" "E" 0 "2024-08-24" 57.1255 -1.88278 166.9627 "Flat" "Fully furnished"
1102 3 2 5 1 116 "D" "D" 0 "2024-06-22" 57.28773 -1.86778 243.2102 "Detached" "Part furnished"
846 1 1 2 1 43 "D" "E" 0 "2024-09-22" 57.15834 -1.89525 145.1497 "Flat" "Unfurnished"
924 2 1 3 1 NA "D" "B" 0 "2024-07-11" 57.14439 -1.72825 289.3699 "Flat" "Unfurnished"
719 1 1 2 2 NA "D" "D" 0 "2024-08-07" 57.23053 -2.20559 144.5478 "Flat" "Fully furnished"
1569 2 2 4 1 133 "D" "G" 0 "2024-07-14" 57.37783 -2.13769 309.2465 "Detached" "Fully furnished"
734 1 1 2 1 40 "D" "A" 0 "2024-08-17" 57.24312 -2.15666 127.8238 "Flat" "Unfurnished"
1070 2 1 3 1 76 "B" "C" 0 "2024-06-13" 56.99936 -2.06198 197.2453 "Semi-Detached" "Fully furnished"
397 1 1 2 1 49 "D" "C" 0 "2024-06-29" 57.10648 -2.23809 123.2276 "Flat" "Fully furnished"
315 1 1 2 1 38 "E" "B" 0 "2024-08-24" 57.0513 -1.90639 201.461 "Flat" "Fully furnished"
541 1 1 2 1 NA "D" "C" 0 "2024-07-04" 56.9636 -2.1042 243.9758 "Terraced" "Fully furnished"
560 1 1 2 2 34 "F" "B" 0 "2024-07-28" 57.03286 -2.31793 225.1919 "Flat" "Unfurnished"
691 3 1 4 2 82 "E" "B" 0 "2024-09-23" 57.03767 -1.92673 199.3397 "Flat" "Fully furnished"
369 1 0 1 1 57 "C" "B" 0 "2024-08-25" 57.03514 -2.07294 156.8856 "Flat" "Fully furnished"
1113 4 1 5 1 NA "C" "D" 0 "2024-09-13" 56.95843 -2.09648 245.315 "Flat" "Part furnished"
516 1 1 2 1 47 "D" NA 0 "2024-09-09" 57.27435 -2.31761 218.6703 "Terraced" "Unfurnished"
1482 6 1 7 1 187 "E" "G" 0 "2024-09-17" 56.97679 -1.86752 319.9655 "Detached" "Fully furnished"
485 2 1 3 2 NA "D" "A" 0 "2024-06-08" 57.22896 -1.82296 236.7519 "Flat" "Fully furnished"
833 2 1 3 2 NA "D" "D" 0 "2024-08-10" 57.06464 -2.2918 180.3829 "Flat" "Fully furnished"
1003 3 1 4 1 115 "B" "C" 0 "2024-06-23" 57.35149 -2.01332 259.4636 "Detached" "Unfurnished"
774 3 1 4 1 NA "C" "E" 0 "2024-07-21" 57.10575 -2.35859 204.759 "Flat" "Fully furnished"
564 2 1 3 2 NA "D" "C" 0 "2024-09-22" 57.35875 -2.09259 285.4782 "Terraced" "Fully furnished"
615 1 2 3 1 51 "D" "D" 0 "2024-07-22" 57.28249 -2.13568 193.8359 "Detached" "Fully furnished"
734 1 2 3 1 71 "E" "B" 0 "2024-07-31" 57.10033 -1.89209 159.9551 "Semi-Detached" "Fully furnished"
910 2 1 3 1 93 "C" "E" 0 "2024-07-05" 57.21919 -2.33865 185.3551 "Detached" "Unfurnished"
676 1 1 2 1 NA "D" "D" 0 "2024-09-20" 57.20891 -1.94784 142.1086 "Detached" "Unfurnished"
884 1 1 2 1 50 "D" "E" 0 "2024-09-27" 56.98515 -1.96399 237.8108 "Detached" "Fully furnished"
552 1 1 2 1 53 "E" "D" 0 "2024-07-06" 57.16921 -2.43819 247.5242 "Flat" "Part furnished"
650 3 1 4 1 89 "E" "A" 0 "2024-07-08" 56.99236 -2.23106 247.4201 "Flat" "Part furnished"
1009 2 1 3 1 NA "D" "D" 0 "2024-06-14" 57.42957 -2.61073 518.5122 "Flat" "Part furnished"
1016 2 1 3 1 50 "D" "A" 0 "2024-07-28" 57.23349 -1.89704 199.0943 "Terraced" "Fully furnished"
705 1 1 2 2 34 "E" "C" 0 "2024-08-13" 57.13468 -1.97978 105.7958 "Flat" "Fully furnished"
566 1 1 2 1 44 "C" "B" 0 "2024-09-03" 57.26838 -2.2557 192.7933 "Flat" "Unfurnished"
932 2 1 3 1 64 "D" "C" 0 "2024-09-15" 57.20438 -1.93736 157.9316 "Detached" "Fully furnished"
737 1 1 2 1 54 "D" "E" 0 "2024-09-17" 57.03973 -2.04857 139.3396 "Detached" "Unfurnished"
886 2 1 3 2 NA "D" "D" 0 "2024-08-11" 57.01064 -2.3572 267.7461 "Terraced" "Fully furnished"
856 2 1 3 1 52 "E" "C" 0 "2024-08-04" 57.13718 -2.31583 157.9573 "Detached" "Part furnished"
805 1 1 2 1 43 "D" "B" 0 "2024-08-21" 57.26459 -1.90441 206.5934 "Flat" "Unfurnished"
646 2 1 3 1 78 "E" "C" 0 "2024-06-09" 57.28476 -1.89673 230.5081 "Terraced" "Part furnished"
677 1 1 2 1 41 "E" "E" 0 "2024-08-07" 57.19369 -1.90375 138.4296 "Flat" "Fully furnished"
786 3 2 5 1 NA "E" "D" 0 "2024-06-28" 57.35729 -2.0666 285.3811 "Detached" "Unfurnished"
742 2 1 3 2 109 "D" "D" 0 "2024-06-21" 57.10376 -2.38027 223.2605 "Semi-Detached" "Part furnished"
1401 3 2 5 2 NA "C" "F" 0 "2024-09-13" 57.03609 -2.37694 266.0951 "Detached" "Fully furnished"
758 2 1 3 2 63 "C" "C" 0 "2024-08-04" 57.30619 -2.06484 217.3998 "Flat" "Unfurnished"
1122 3 1 4 2 NA "B" "B" 0 "2024-07-27" 57.35501 -2.11711 264.7095 "Terraced" "Fully furnished"
748 1 1 2 2 46 "C" "D" 0 "2024-08-16" 57.08964 -1.91925 166.3403 "Flat" "Fully furnished"
585 1 1 2 1 NA "C" "A" 0 "2024-07-21" 57.18933 -2.25237 121.5596 "Flat" "Unfurnished"
638 2 1 3 2 54 "C" "B" 0 "2024-07-11" 57.08423 -1.88918 182.7865 "Terraced" "Unfurnished"
579 2 1 3 1 NA "E" "C" 0 "2024-08-17" 57.28 -2.05723 182.7473 "Detached" "Unfurnished"
848 1 1 2 1 42 "D" "A" 0 "2024-06-19" 57.05909 -2.08612 121.096 "Flat" "Fully furnished"
689 2 1 3 2 NA "D" "D" 0 "2024-10-03" 57.21308 -1.81328 227.3256 "Flat" "Unfurnished"
630 3 1 4 2 73 "C" "D" 0 "2024-09-16" 57.02107 -1.91925 224.5124 "Flat" "Unfurnished"
300 1 0 1 1 30 "D" "D" 0 "2024-07-18" 57.08262 -1.75931 275.4632 "Flat" "Part furnished"
693 2 1 3 1 NA "C" "C" 0 "2024-07-31" 57.19263 -1.78943 232.7883 "Semi-Detached" "Fully furnished"
1712 4 1 5 2 NA "D" "F" 0 "2024-09-24" 57.34319 -2.16381 248.0743 "Detached" "Unfurnished"
1276 2 1 3 1 NA "D" "E" 0 "2024-08-24" 57.27411 -2.3202 211.9335 "Flat" "Unfurnished"
1430 4 1 5 1 111 "C" NA 0 "2024-08-18" 56.88952 -2.02355 350.6282 "Detached" "Unfurnished"
507 2 1 3 1 82 "F" "C" 0 "2024-09-09" 57.21682 -1.78051 258.8405 "Detached" "Part furnished"
545 2 1 3 1 78 "C" "B" 0 "2024-06-23" 57.03226 -2.12686 168.0567 "Flat" "Fully furnished"
1006 3 1 4 1 NA "D" "E" 0 "2024-08-23" 57.30613 -2.06589 197.174 "Detached" "Fully furnished"
864 2 2 4 2 NA "E" "D" 0 "2024-09-23" 57.2864 -2.3983 296.3183 "Flat" "Unfurnished"
657 1 2 3 1 74 "B" "A" 0 "2024-07-26" 57.26926 -2.10933 161.7119 "Detached" "Fully furnished"
1386 6 1 7 2 161 "C" "E" 0 "2024-08-16" 56.9978 -1.77513 315.4582 "Detached" "Part furnished"
1262 4 1 5 2 119 "D" "F" 0 "2024-07-17" 57.35014 -1.93643 275.171 "Detached" "Unfurnished"
519 1 2 3 1 46 "D" "C" 0 "2024-09-10" 57.29352 -2.05616 194.5409 "Flat" "Fully furnished"
721 3 1 4 1 61 "D" "D" 0 "2024-09-11" 57.07959 -1.84529 213.2009 "Detached" "Part furnished"
1003 3 1 4 3 84 "C" "C" 0 "2024-09-21" 57.01716 -1.92876 221.2639 "Flat" "Fully furnished"
714 2 1 3 2 61 "C" "D" 0 "2024-06-22" 57.2107 -2.28713 166.1649 "Terraced" "Unfurnished"
894 3 1 4 1 75 "A" "B" 0 "2024-06-12" 56.96045 -2.23197 265.9624 "Flat" "Unfurnished"
703 2 1 3 1 64 "E" "B" 0 "2024-06-08" 57.24996 -2.26007 172.114 "Flat" "Unfurnished"
957 1 2 3 3 53 "D" "E" 0 "2024-07-23" 57.26105 -2.32319 219.7335 "Detached" "Unfurnished"
659 1 1 2 1 47 "C" "A" 0 "2024-06-29" 57.33408 -2.13654 244.0875 "Flat" "Unfurnished"
608 2 1 3 2 NA "D" "A" 0 "2024-07-11" 56.99586 -2.02819 192.5635 "Flat" "Unfurnished"
905 2 1 3 2 58 "E" "B" 0 "2024-07-07" 57.05295 -1.92327 170.1536 "Detached" "Fully furnished"
891 2 1 3 1 62 "C" "E" 0 "2024-10-01" 57.19845 -1.68231 311.913 "Terraced" "Fully furnished"
1039 3 1 4 1 59 "D" "E" 0 "2024-08-07" 57.24941 -2.22488 166.8629 "Detached" "Unfurnished"
342 2 1 3 1 NA "F" "A" 0 "2024-08-12" 57.04048 -1.96249 187.639 "Flat" "Fully furnished"
1595 5 2 7 2 162 "C" "F" 0 "2024-09-22" 57.117 -2.54814 339.4234 "Semi-Detached" "Unfurnished"
447 1 1 2 2 NA "C" "D" 0 "2024-08-09" 57.29368 -1.98335 190.5056 "Detached" "Unfurnished"
1248 3 2 5 2 NA "D" "D" 0 "2024-06-18" 56.95092 -2.20552 267.6704 "Detached" "Fully furnished"
965 4 1 5 1 79 "C" "C" 0 "2024-07-06" 57.02526 -2.49769 336.6003 "Flat" "Fully furnished"
502 2 1 3 2 NA "D" "C" 0 "2024-09-04" 57.07309 -2.42915 271.316 "Flat" "Part furnished"
319 1 1 2 1 NA "D" "D" 0 "2024-08-06" 57.23964 -2.14569 138.5295 "Flat" "Unfurnished"
735 3 1 4 2 82 "B" "B" 0 "2024-08-06" 57.41295 -2.04195 368.7685 "Semi-Detached" "Fully furnished"
856 2 1 3 1 70 "D" "C" 0 "2024-07-15" 57.02209 -2.23145 185.0091 "Detached" "Part furnished"
1065 4 1 5 2 84 "D" "C" 0 "2024-06-09" 56.97267 -2.06504 214.1219 "Semi-Detached" "Unfurnished"
469 1 1 2 2 36 "C" "B" 0 "2024-07-27" 57.39592 -2.37038 388.9922 "Terraced" "Fully furnished"
300 2 1 3 1 77 "D" "D" 0 "2024-07-11" 57.30786 -2.22253 190.3175 "Detached" "Fully furnished"
945 4 1 5 2 NA "D" "C" 0 "2024-08-25" 57.4743 -2.67054 606.2757 "Flat" "Unfurnished"
521 3 1 4 1 51 "D" "C" 0 "2024-07-16" 57.20363 -2.30166 175.2647 "Flat" "Fully furnished"
570 1 0 1 1 41 "B" "B" 0 "2024-08-21" 57.03165 -1.90795 206.1311 "Flat" "Unfurnished"
1333 3 2 5 1 80 "B" "B" 0 "2024-06-12" 57.10038 -1.89897 156.8758 "Detached" "Fully furnished"
580 1 1 2 1 43 "C" "B" 0 "2024-06-07" 57.15561 -2.4941 295.8313 "Flat" "Unfurnished"
758 1 0 1 2 30 "C" "A" 0 "2024-07-17" 56.95509 -2.21197 274.76 "Detached" "Unfurnished"
850 1 2 3 1 113 "C" "B" 0 "2024-06-06" 57.32618 -2.23179 254.7699 "Flat" "Fully furnished"
706 2 1 3 1 57 "E" "C" 0 "2024-07-06" 57.23602 -1.84978 220.5569 "Flat" "Unfurnished"
345 2 1 3 2 67 "D" "C" 0 "2024-09-29" 57.1837 -2.39845 228.179 "Flat" "Fully furnished"
669 2 1 3 1 50 NA "C" 0 "2024-06-18" 57.25084 -2.01098 149.2356 "Flat" "Unfurnished"
300 1 0 1 1 NA "C" NA 0 "2024-09-01" 57.06207 -1.83364 229.7253 "Flat" "Part furnished"
904 2 1 3 2 55 "D" "C" 0 "2024-07-31" 57.0332 -2.20722 175.8309 "Flat" "Fully furnished"
590 2 1 3 1 33 "B" "D" 0 "2024-07-24" 57.19258 -2.22564 97.5939 "Flat" "Unfurnished"
801 1 1 2 1 47 "C" "E" 0 "2024-07-25" 57.05785 -1.95121 167.0135 "Flat" "Fully furnished"
