"Price" "Bedrooms" "PublicRooms" "Rooms" "Bathrooms" "FloorArea" "EPC" "Tax" "DayAdded" "PropertyURL" "Address" "Latitude" "Longitude" "UniCommuteTime" "HouseType" "Furnished"
800 2 1 3 2 78 "B" "E" 199 "https://www.aspc.co.uk/search/property/432735/37F-King's-Gate/Aberdeen/" "37F King's Gate" 57.147003 -2.13354770000001 51.8166666666667 "Flat" "Fully furnished"
550 1 1 2 1 38 "E" "A" 199 "https://www.aspc.co.uk/search/property/432728/Flat-F,--53-Orchard-Street/Aberdeen/" "Flat F,  53 Orchard Street" 57.1607676 -2.099302 16.2833333333333 "Flat" "Fully furnished"
600 2 1 3 1 76 "D" "A" 201 "https://www.aspc.co.uk/search/property/432811/106-Thistle-Court/Aberdeen/" "106 Thistle Court" 57.1455058543866 -2.11206536508179 45.8666666666667 "Flat" "Fully furnished"
725 1 1 2 1 48 "B" "D" 201 "https://www.aspc.co.uk/search/property/432793/42-Rubislaw-Square/Aberdeen/" "42 Rubislaw Square" 57.1382993 -2.1431806 74.6833333333333 "Flat" "Fully furnished"
550 1 1 2 1 47 "D" "A" 201 "https://www.aspc.co.uk/search/property/432750/8-Wingate-Road/Aberdeen/" "8 Wingate Road" 57.1685371 -2.1077305 1.9 "Flat" "Fully furnished"
1100 3 1 4 1 105 "D" "E" 202 "https://www.aspc.co.uk/search/property/432875/1-College-Bounds/Aberdeen/" "1 College Bounds" 57.1616705 -2.1015022 13.2666666666667 "Terraced" "Part furnished"
1100 2 1 3 2 80 "B" "E" 202 "https://www.aspc.co.uk/search/property/432867/94-Queens-Crescent/Aberdeen/" "94 Queens Crescent" 57.1389272 -2.14532 74.05 "Flat" "Fully furnished"
600 2 1 3 1 66 "C" "B" 202 "https://www.aspc.co.uk/search/property/432865/40-Larch-Road/Aberdeen/" "40 Larch Road" 57.1615793 -2.1408515 39.7833333333333 "Flat" "Unfurnished"
1150 2 1 3 1 87 "E" "D" 202 "https://www.aspc.co.uk/search/property/432863/71-Stanley-Street/Aberdeen/" "71 Stanley Street" 57.1415042 -2.1238271 60.0166666666667 "Flat" "Part furnished"
725 2 1 3 1 80 "E" "D" 202 "https://www.aspc.co.uk/search/property/432860/Flat-E,--90-Holburn-Street/Aberdeen/" "Flat E,  90 Holburn Street" 57.1405895 -2.1135921 52.9333333333333 "Flat" "Part furnished"
700 2 1 3 1 59 "C" "B" 202 "https://www.aspc.co.uk/search/property/432854/46-Mineralwell-View/Stonehaven/" "46 Mineralwell View" 56.9723738 -2.2141321 349.066666666667 "Flat" "Fully furnished"
675 3 1 4 1 87 "D" "D" 202 "https://www.aspc.co.uk/search/property/432845/16-Damfield-Road/Fraserburgh/" "16 Damfield Road" 57.679526 -2.0109157 854.966666666667 "Semi-Detached" "Unfurnished"
775 2 1 3 1 64 "D" "C" 202 "https://www.aspc.co.uk/search/property/432844/Flat-A,--5-Cuparstone-Court/Aberdeen/" "Flat A,  5 Cuparstone Court" 57.1403651 -2.114869 54.45 "Flat" "Fully furnished"
800 2 1 3 2 72 "B" "D" 202 "https://www.aspc.co.uk/search/property/432843/43-Summer-Street/Aberdeen/" "43 Summer Street" 57.1451204 -2.1093994 44.2666666666667 "Flat" "Fully furnished"
750 2 1 3 1 61 "C" "D" 202 "https://www.aspc.co.uk/search/property/432834/33-Windsor-Apartments,--Margaret-Street/Aberdeen/" "33 Windsor Apartments,  Margaret Street" 57.1451541 -2.113361 47.1166666666667 "Flat" "Fully furnished"
1200 3 2 5 1 81 "E" "D" 206 "https://www.aspc.co.uk/search/property/432946/600-Holburn-Street/Aberdeen/" "600 Holburn Street" 57.1264567 -2.11978690000001 74.9333333333333 "Semi-Detached" "Part furnished"
495 1 1 2 1 30 "C" "A" 206 "https://www.aspc.co.uk/search/property/432936/4d-Great-Western-Road/Aberdeen/" "4d Great Western Road" 57.140221 -2.1152816 55.4666666666667 "Flat" "Fully furnished"
450 1 1 2 1 50 "C" "A" 206 "https://www.aspc.co.uk/search/property/432934/Flat-D,--18-Urquhart-Street/Aberdeen/" "Flat D,  18 Urquhart Street" 57.1558871 -2.09071330000006 30.2333333333333 "Flat" "Fully furnished"
650 2 1 3 1 58 "D" "B" 206 "https://www.aspc.co.uk/search/property/432884/Flat-C,--4-Princes-Street/Inverurie/" "Flat C,  4 Princes Street" 57.2903912 -2.3842344 348.733333333333 "Flat" "Fully furnished"
900 2 1 3 2 66 "C" "F" 208 "https://www.aspc.co.uk/search/property/433026/131f-Union-Grove/Aberdeen/" "131f Union Grove" 57.1407473 -2.11928190000003 56.85 "Flat" "Fully furnished"
525 1 1 2 1 47 "D" "A" 208 "https://www.aspc.co.uk/search/property/433004/8-Wingate-Road/Aberdeen/" "8 Wingate Road" 57.1685371 -2.1077305 1.9 "Flat" "Fully furnished"
850 2 1 3 1 75 "D" "D" 208 "https://www.aspc.co.uk/search/property/432975/56-Bishop-Forbes-Crescent/Aberdeen/" "56 Bishop Forbes Crescent" 57.206496 -2.2877005 179.2 "Semi-Detached" "Part furnished"
695 2 2 4 1 88 "D" "B" 208 "https://www.aspc.co.uk/search/property/432962/8-New-Street/Peterhead/" "8 New Street" 57.4718325 -1.7795081 584.916666666667 "Semi-Detached" "Unfurnished"
475 1 1 2 1 50 "C" "C" 208 "https://www.aspc.co.uk/search/property/430761/Flat-A,--104-Charlotte-Street/Fraserburgh/" "Flat A,  104 Charlotte Street" 57.6907970377485 -2.01037767976226 859.066666666667 "Flat" "Fully furnished"
1300 4 2 6 1 108 "C" "E" 210 "https://www.aspc.co.uk/search/property/433114/12a-Waterside-Way/Peterhead/" "12a Waterside Way" 57.5163633568227 -1.81327910580444 645.933333333333 "Detached" "Part furnished"
1500 4 3 7 2 163 "C" "F" 214 "https://www.aspc.co.uk/search/property/433171/74-Denwell-Road/Insch/" "74 Denwell Road" 57.3470268 -2.6106066 566.8 "Detached" "Unfurnished"
1100 3 1 4 1 81 "C" "D" 214 "https://www.aspc.co.uk/search/property/433147/5-Pennan-Grove/Ellon/" "5 Pennan Grove" 57.3747383 -2.066722 347 "Semi-Detached" "Unfurnished"
950 2 1 3 1 53 "C" "D" 214 "https://www.aspc.co.uk/search/property/433145/3-Ashwood-Avenue/Aberdeen/" "3 Ashwood Avenue" 57.1984899 -2.1237918 61.6833333333333 "Terraced" "Fully furnished"
1100 4 3 7 1 143 "D" "E" 214 "https://www.aspc.co.uk/search/property/433138/Arndale,--Crichneyled-Road/Inverurie/" "Arndale,  Crichneyled Road" 57.3986229 -2.3662566 459.5 "Detached" "Unfurnished"
695 2 1 3 1 54 "D" "D" 216 "https://www.aspc.co.uk/search/property/433265/Flat-8,--30-Orchard-Street/Aberdeen/" "Flat 8,  30 Orchard Street" 57.1609501 -2.09936240000002 16.3166666666667 "Flat" "Fully furnished"
1795 4 2 6 2 161 "B" "F" 216 "https://www.aspc.co.uk/search/property/433250/19-Nether-Cairnhill-Drive/Stonehaven/" "19 Nether Cairnhill Drive" 57.0305824 -2.1719796 249.6 "Detached" "Fully furnished"
695 2 1 3 1 52 "D" "C" 216 "https://www.aspc.co.uk/search/property/433245/TFR,--38-Mount-Street/Aberdeen/" "TFR,  38 Mount Street" 57.1524657 -2.114008 32.35 "Flat" "Fully furnished"
525 1 1 2 1 46 "D" "A" 216 "https://www.aspc.co.uk/search/property/433218/33-Ashgrove-Gardens-South/Aberdeen/" "33 Ashgrove Gardens South" 57.1570702 -2.1423489 43.15 "Flat" "Fully furnished"
750 3 1 4 1 80 "C" "B" 216 "https://www.aspc.co.uk/search/property/433213/35-Berryden-Road/Peterhead/" "35 Berryden Road" 57.5008873 -1.8087057 623.333333333333 "Terraced" "Unfurnished"
650 2 1 3 1 52 "C" "C" 220 "https://www.aspc.co.uk/search/property/433341/30-Hutcheon-Low-Place/Aberdeen/" "30 Hutcheon Low Place" 57.1754693 -2.14625320000005 44.75 "Flat" "Unfurnished"
850 2 1 3 1 68 "C" "D" 220 "https://www.aspc.co.uk/search/property/433332/3-Bannermill-Place/Aberdeen/" "3 Bannermill Place" 57.1521834 -2.08546839999997 42.3833333333333 "Flat" "Fully furnished"
700 2 1 3 1 51 "F" "A" 220 "https://www.aspc.co.uk/search/property/433329/1-Urquhart-Street/Aberdeen/" "1 Urquhart Street" 57.1549372 -2.09101599999997 31.5 "Flat" "Fully furnished"
650 1 1 2 1 57 "C" "C" 220 "https://www.aspc.co.uk/search/property/433326/3-Hammerman-Drive/Aberdeen/" "3 Hammerman Drive" 57.1632731 -2.12476770000001 22.9166666666667 "Flat" "Fully furnished"
650 2 1 3 1 62 "C" "D" 221 "https://www.aspc.co.uk/search/property/433378/Flat-B,--101-Rosemount-Place/Aberdeen/" "Flat B,  101 Rosemount Place" 57.1498394 -2.1152224 37.9333333333333 "Flat" "Unfurnished"
675 2 1 3 1 67 "C" "B" 223 "https://www.aspc.co.uk/search/property/433485/26-Wingate-Place/Aberdeen/" "26 Wingate Place" 57.1687539 -2.1084463 2.5 "Flat" "Fully furnished"
1450 2 1 3 2 81 "B" "E" 223 "https://www.aspc.co.uk/search/property/433480/44-Queens-Highlands/Aberdeen/" "44 Queens Highlands" 57.1393925 -2.14314300000001 72.0833333333333 "Flat" "Fully furnished"
675 2 1 3 1 53 "C" "D" 223 "https://www.aspc.co.uk/search/property/433448/Flat-A,--34-Marywell-Street/Aberdeen/" "Flat A,  34 Marywell Street" 57.142201 -2.100548 48.1333333333333 "Flat" "Part furnished"
500 1 1 2 1 46 "C" "A" 223 "https://www.aspc.co.uk/search/property/433432/431a-Great-Northern-Road/Aberdeen/" "431a Great Northern Road" 57.1707155 -2.12594369999999 22.8166666666667 "Flat" "Fully furnished"
650 2 1 3 2 131 "D" "D" 223 "https://www.aspc.co.uk/search/property/432364/42-Erskine-Street/Aberdeen/" "42 Erskine Street" 57.1605213 -2.1094311 14.0833333333333 "Flat" "Fully furnished"
1400 5 2 7 2 111 "C" "E" 224 "https://www.aspc.co.uk/search/property/433512/16-Castlepark-Grove/Inverurie/" "16 Castlepark Grove" 57.233726 -2.3545411 260.266666666667 "Detached" "Unfurnished"
775 2 1 3 1 69 "D" "C" 227 "https://www.aspc.co.uk/search/property/433566/14-Sclattie-Park/Aberdeen/" "14 Sclattie Park" 57.1799048 -2.1870663 78.4 "Flat" "Fully furnished"
850 2 1 3 1 53 "C" "D" 228 "https://www.aspc.co.uk/search/property/433611/3-Ashwood-Avenue/Aberdeen/" "3 Ashwood Avenue" 57.1984899 -2.1237918 61.6833333333333 "Terraced" "Fully furnished"
550 2 1 3 1 79 "E" "B" 228 "https://www.aspc.co.uk/search/property/433597/Cottage-1,--Tillyfar/Turriff/" "Cottage 1,  Tillyfar" 57.5585037808414 -2.48418192485351 742.766666666667 "Semi-Detached" "Unfurnished"
1200 3 2 5 1 126 "D" "D" 231 "https://www.aspc.co.uk/search/property/433731/103A-Hamilton-Place/Aberdeen/" "103A Hamilton Place" 57.1462714 -2.13164280000001 52 "Flat" "Unfurnished"
1295 3 1 4 2 79 "B" "E" 231 "https://www.aspc.co.uk/search/property/433725/37m-King's-Gate/Aberdeen/" "37m King's Gate" 57.1468047 -2.1337816 53.4333333333333 "Flat" "Fully furnished"
650 2 1 3 1 67 "C" "B" 231 "https://www.aspc.co.uk/search/property/433485/26-Wingate-Place/Aberdeen/" "26 Wingate Place" 57.1687539 -2.1084463 2.5 "Flat" "Fully furnished"
595 1 1 2 1 40 "C" "A" 235 "https://www.aspc.co.uk/search/property/433783/10C-Linksfield-Road/Aberdeen/" "10C Linksfield Road" 57.1613384 -2.0949879 19.1 "Flat" "Fully furnished"
495 1 1 2 1 47 "D" "A" 235 "https://www.aspc.co.uk/search/property/433757/8-Wingate-Road/Aberdeen/" "8 Wingate Road" 57.1685371 -2.1077305 1.9 "Flat" "Fully furnished"
1100 3 2 5 1 81 "E" "D" 235 "https://www.aspc.co.uk/search/property/432946/600-Holburn-Street/Aberdeen/" "600 Holburn Street" 57.1264567 -2.11978690000001 74.9333333333333 "Semi-Detached" "Part furnished"
575 1 1 2 1 37 "D" "B" 236 "https://www.aspc.co.uk/search/property/433838/69-Nelson-Court,--King-Street/Aberdeen/" "69 Nelson Court,  King Street" 57.1557155 -2.09536149999997 26.35 "Flat" "Fully furnished"
725 2 1 3 1 78 "C" "B" 236 "https://www.aspc.co.uk/search/property/433828/Flat-D,--13-Balnagask-Circle/Aberdeen/" "Flat D,  13 Balnagask Circle" 57.1341398 -2.0687337 77.3166666666667 "Flat" "Unfurnished"
1400 4 3 7 2 163 "C" "F" 236 "https://www.aspc.co.uk/search/property/433171/74-Denwell-Road/Insch/" "74 Denwell Road" 57.3470268 -2.6106066 566.8 "Detached" "Unfurnished"
775 2 1 3 1 59 "B" "D" 237 "https://www.aspc.co.uk/search/property/433848/33-Charleston-Road-North/Aberdeen/" "33 Charleston Road North" 57.105329 -2.0955159 112.083333333333 "Flat" "Fully furnished"
625 2 1 3 1 67 "C" "B" 237 "https://www.aspc.co.uk/search/property/433485/26-Wingate-Place/Aberdeen/" "26 Wingate Place" 57.1687539 -2.1084463 2.5 "Flat" "Fully furnished"
1295 4 2 6 2 143 "D" "F" 238 "https://www.aspc.co.uk/search/property/433900/9-Annfield-Terrace/Aberdeen/" "9 Annfield Terrace" 57.136500252431 -2.12753026137693 69.95 "Semi-Detached" "Part furnished"
1500 4 1 5 2 103 "C" "F" 238 "https://www.aspc.co.uk/search/property/433887/15-Boynds-Drive/Inverurie/" "15 Boynds Drive" 57.2929934 -2.3637634 353.116666666667 "Detached" "Unfurnished"
795 2 1 3 1 54 "B" "D" 238 "https://www.aspc.co.uk/search/property/433886/18-Urquhart-Court,--105-Urquhart-Road/Aberdeen/" "18 Urquhart Court,  105 Urquhart Road" 57.1551149 -2.08829089999995 33.85 "Flat" "Fully furnished"
750 2 1 3 1 76 "F" "C" 242 "https://www.aspc.co.uk/search/property/434021/Albert-Cottage/Banchory/" "Albert Cottage" 57.0772985 -2.354653 287.85 "Semi-Detached" "Unfurnished"
550 1 1 2 1 42 "D" "A" 242 "https://www.aspc.co.uk/search/property/434006/Flat-C,--5-Chattan-Place/Aberdeen/" "Flat C,  5 Chattan Place" 57.1377217 -2.12006840000004 61.0666666666667 "Flat" "Fully furnished"
750 2 1 3 1 60 "C" "D" 242 "https://www.aspc.co.uk/search/property/434004/Bishops-Gate,--45A-Regent-Walk/Aberdeen/" "Bishops Gate,  45A Regent Walk" 57.1644941 -2.0958511 13.5666666666667 "Flat" "Fully furnished"
2400 5 3 8 3 194 "B" "G" 242 "https://www.aspc.co.uk/search/property/434003/4-Coyburn/Banchory/" "4 Coyburn" 57.0564453 -2.4123836 349.466666666667 "Detached" "Unfurnished"
700 2 1 3 1 49 "C" "C" 242 "https://www.aspc.co.uk/search/property/433966/55-Headland-Court/Aberdeen/" "55 Headland Court" 57.1263952 -2.1242166 80.3 "Flat" "Unfurnished"
995 2 1 3 2 80 "B" "E" 242 "https://www.aspc.co.uk/search/property/433961/94-Queens-Crescent/Aberdeen/" "94 Queens Crescent" 57.1389272 -2.14532 74.05 "Flat" "Fully furnished"
600 2 1 3 1 54 "D" "B" 242 "https://www.aspc.co.uk/search/property/433960/34-Old-Town/Keith/" "34 Old Town" 57.5414349 -2.9583154 1027.43333333333 "Detached" "Unfurnished"
625 2 1 3 1 46 "D" "B" 244 "https://www.aspc.co.uk/search/property/434060/2-Boa-Vista-Place/Aberdeen/" "2 Boa Vista Place" 57.1596254 -2.1003319 17.8 "Flat" "Unfurnished"
450 1 1 2 1 38 "D" "A" 244 "https://www.aspc.co.uk/search/property/434053/GFL,--92-Great-Northern-Road/Aberdeen/" "GFL,  92 Great Northern Road" 57.1647208 -2.1154576 12.8333333333333 "Flat" "Part furnished"
525 1 1 2 1 41 "C" "C" 244 "https://www.aspc.co.uk/search/property/434049/148-Strawberry-Bank-Parade/Aberdeen/" "148 Strawberry Bank Parade" 57.1416903 -2.1096515 51.0333333333333 "Flat" "Fully furnished"
595 1 1 2 1 34 "C" "A" 244 "https://www.aspc.co.uk/search/property/434045/50-Claremont-Street/Aberdeen/" "50 Claremont Street" 57.1386814 -2.1212632 60.85 "Flat" "Unfurnished"
745 2 1 3 1 64 "D" "C" 244 "https://www.aspc.co.uk/search/property/432844/Flat-A,--5-Cuparstone-Court/Aberdeen/" "Flat A,  5 Cuparstone Court" 57.1403651 -2.114869 54.45 "Flat" "Fully furnished"
425 1 1 2 1 43 "C" "B" 244 "https://www.aspc.co.uk/search/property/434108/288-Hardgate/Aberdeen/" "288 Hardgate" 57.1344139 -2.11444729999994 63 "Flat" "Unfurnished"
725 2 1 3 1 58 "D" "C" 244 "https://www.aspc.co.uk/search/property/434101/16-Kingsgate/Stonehaven/" "16 Kingsgate" 56.9601265 -2.206215 358.616666666667 "Flat" "Fully furnished"
1000 3 2 5 1 108 "D" "C" 244 "https://www.aspc.co.uk/search/property/434096/Cairnhill-Cottage/Turriff/" "Cairnhill Cottage" 57.5575094 -2.3604911 746.383333333333 "Detached" "Unfurnished"
1100 3 2 5 1 67 "C" "C" 245 "https://www.aspc.co.uk/search/property/434143/16-Overhills-Walk/Aberdeen/" "16 Overhills Walk" 57.1731447 -2.1913614 84.9 "Terraced" "Unfurnished"
650 2 1 3 1 63 "D" "C" 245 "https://www.aspc.co.uk/search/property/434138/Flat-9,-Drumtochty-Stables/Laurencekirk/" "Flat 9, Drumtochty Stables" 56.909699 -2.4982636 654.016666666667 "Flat" "Unfurnished"
450 1 1 2 1 33 "D" "A" 245 "https://www.aspc.co.uk/search/property/434136/Top-Floor-Right,--79-Menzies-Road/Aberdeen/" "Top Floor Right,  79 Menzies Road" 57.1356183 -2.0926676 60.6 "Flat" "Fully furnished"
595 1 1 2 1 38 "E" "A" 245 "https://www.aspc.co.uk/search/property/434131/Ground-Floor-Left,--12-Linksfield-Road/Aberdeen/" "Ground Floor Left,  12 Linksfield Road" 57.1613854 -2.0948163 19.25 "Flat" "Fully furnished"
550 1 1 2 1 36 "D" "A" 245 "https://www.aspc.co.uk/search/property/434115/41-Ashvale-Place/Aberdeen/" "41 Ashvale Place" 57.1407149 -2.1161323 54.6166666666667 "Flat" "Fully furnished"
500 1 1 2 1 38 "D" "A" 245 "https://www.aspc.co.uk/search/property/432018/15C-Baker-Street/Aberdeen/" "15C Baker Street" 57.1498625375212 -2.10849414760742 35.0833333333333 "Flat" "Fully furnished"
650 2 1 3 1 47 "C" "A" 248 "https://www.aspc.co.uk/search/property/434172/2D-Fraser-Street/Aberdeen/" "2D Fraser Street" 57.1559397 -2.1083936 22.0833333333333 "Flat" "Fully furnished"
550 1 1 2 1 40 "C" "B" 248 "https://www.aspc.co.uk/search/property/434158/516a-George-Street/Aberdeen/" "516a George Street" 57.155114 -2.1070723 23.6 "Flat" "Part furnished"
650 3 1 4 1 89 "C" "A" 249 "https://www.aspc.co.uk/search/property/434262/2-Rothiebrisbane-Cottages/Turriff/" "2 Rothiebrisbane Cottages" 57.4301731 -2.4245414 536.883333333333 "Semi-Detached" "Unfurnished"
950 4 1 5 4 146 "F" "E" 249 "https://www.aspc.co.uk/search/property/434240/Easter-Boghead/Huntly/" "Easter Boghead" 57.4523505 -2.9222551 915.266666666667 "Detached" "Unfurnished"
600 3 1 4 1 116 "D" "D" 249 "https://www.aspc.co.uk/search/property/434235/25-27,--Deveron-Street/Huntly/" "25-27,  Deveron Street" 57.4479578 -2.7877616 796.883333333333 "Semi-Detached" "Part furnished"
850 3 1 4 1 73 "B" "C" 250 "https://www.aspc.co.uk/search/property/434285/26-Baillie-Drive/Alford/" "26 Baillie Drive" 57.2336351 -2.7127899 578.733333333333 "Terraced" "Unfurnished"
795 2 1 3 1 61 "C" "D" 250 "https://www.aspc.co.uk/search/property/434277/19-Bannermill-Place/Aberdeen/" "19 Bannermill Place" 57.1521834 -2.0854684 42.3833333333333 "Flat" "Fully furnished"
725 2 1 3 1 72 "F" "D" 250 "https://www.aspc.co.uk/search/property/434268/West-Lodge,--22-North-Deeside-Road/Aboyne/" "West Lodge,  22 North Deeside Road" 57.0854185 -2.6719311 542.266666666667 "Detached" "Unfurnished"
500 1 1 2 1 35 "C" "A" 252 "https://www.aspc.co.uk/search/property/434367/332a-Hardgate/Aberdeen/" "332a Hardgate" 57.133017 -2.1156114 65.1 "Flat" "Part furnished"
675 2 1 3 1 49 "C" "C" 255 "https://www.aspc.co.uk/search/property/434416/55-Headland-Court/Aberdeen/" "55 Headland Court" 57.1263952 -2.1242166 80.3 "Flat" "Unfurnished"
800 2 1 3 1 62 "B" "B" 255 "https://www.aspc.co.uk/search/property/434413/7-Mansefield/Inverurie/" "7 Mansefield" 57.2382209 -2.3468805 255.483333333333 "Flat" "Unfurnished"
1995 3 1 4 3 119 "C" "E" 255 "https://www.aspc.co.uk/search/property/434409/25B-Riverside-Drive/Aberdeen/" "25B Riverside Drive" 57.133481 -2.0973362 60.9833333333333 "Flat" "Fully furnished"
1200 3 2 5 1 100 "D" "E" 255 "https://www.aspc.co.uk/search/property/434397/Avondale,--19-Forbes-Street/Aberdeen/" "Avondale,  19 Forbes Street" 57.1514837 -2.1119139 33.1166666666667 "Terraced" "Fully furnished"
650 2 1 3 1 48 "D" "B" 256 "https://www.aspc.co.uk/search/property/434456/27-Broadstraik-Avenue/Westhill/" "27 Broadstraik Avenue" 57.15204 -2.304537 190.3 "Flat" "Fully furnished"
550 1 1 2 1 40 "D" "B" 256 "https://www.aspc.co.uk/search/property/434445/80-Fonthill-Road/Aberdeen/" "80 Fonthill Road" 57.1374734 -2.1124303 59.3 "Flat" "Fully furnished"
625 2 1 3 1 73 "C" "B" 256 "https://www.aspc.co.uk/search/property/434444/90-Stronsay-Drive/Aberdeen/" "90 Stronsay Drive" 57.1487002 -2.1604531 67.0833333333333 "Flat" "Unfurnished"
500 1 1 2 1 46 "D" "A" 256 "https://www.aspc.co.uk/search/property/434443/33-Ashgrove-Gardens-South/Aberdeen/" "33 Ashgrove Gardens South" 57.1570702 -2.1423489 43.15 "Flat" "Fully furnished"
625 2 1 3 1 62 "C" "D" 256 "https://www.aspc.co.uk/search/property/434442/Flat-B,--101-Rosemount-Place/Aberdeen/" "Flat B,  101 Rosemount Place" 57.1498394 -2.1152224 37.9333333333333 "Flat" "Unfurnished"
1400 4 1 5 2 100 "C" "F" 256 "https://www.aspc.co.uk/search/property/434434/8-Kingfisher-Road/Inverurie/" "8 Kingfisher Road" 57.2926797 -2.3668583 350.65 "Detached" "Unfurnished"
1795 3 1 4 3 119 "C" "E" 256 "https://www.aspc.co.uk/search/property/434409/25B-Riverside-Drive/Aberdeen/" "25B Riverside Drive" 57.133481 -2.0973362 60.9833333333333 "Flat" "Fully furnished"
1000 3 1 4 1 90 "C" "C" 257 "https://www.aspc.co.uk/search/property/434496/4-Ramsay-Place/Aberdeen/" "4 Ramsay Place" 57.1219145 -2.1362009 91.8333333333333 "Terraced" "Part furnished"
1100 3 1 4 2 84 "B" "E" 257 "https://www.aspc.co.uk/search/property/434485/19b-Polmuir-Road/Aberdeen/" "19b Polmuir Road" 57.1350958 -2.1033117 62.4166666666667 "Flat" "Fully furnished"
525 1 1 2 1 32 "E" "A" 257 "https://www.aspc.co.uk/search/property/434483/33-Hartington-Road/Aberdeen/" "33 Hartington Road" 57.1406917 -2.12402789999999 60.9333333333333 "Flat" "Fully furnished"
750 2 1 3 1 55 "A" "B" 258 "https://www.aspc.co.uk/search/property/434536/Flat-4,--195-King-Street/Aberdeen/" "Flat 4,  195 King Street" 57.1520254 -2.0944817 31.85 "Flat" "Fully furnished"
725 3 2 5 1 80 "D" "A" 258 "https://www.aspc.co.uk/search/property/433379/7-Fountain-Street/Banff/" "7 Fountain Street" 57.6687737 -2.5306373 932.466666666667 "Terraced" "Fully furnished"
995 3 2 5 1 81 "E" "D" 258 "https://www.aspc.co.uk/search/property/432946/600-Holburn-Street/Aberdeen/" "600 Holburn Street" 57.1264567 -2.11978690000001 74.9333333333333 "Semi-Detached" "Part furnished"
800 3 1 4 1 78 "C" "A" 259 "https://www.aspc.co.uk/search/property/434588/40-School-Road/Peterhead/" "40 School Road" 57.4963832 -1.8006821 613.533333333333 "Terraced" "Unfurnished"
475 1 1 2 1 35 "D" "A" 259 "https://www.aspc.co.uk/search/property/432248/55-Esslemont-Avenue/Aberdeen/" "55 Esslemont Avenue" 57.148971298746 -2.11618044669648 40.7333333333333 "Flat" "Fully furnished"
600 2 1 3 1 73 "C" "B" 262 "https://www.aspc.co.uk/search/property/434614/90-Stronsay-Drive/Aberdeen/" "90 Stronsay Drive" 57.1487002 -2.1604531 67.0833333333333 "Flat" "Unfurnished"
700 2 1 3 1 57 "D" "B" 262 "https://www.aspc.co.uk/search/property/434608/5-Ferguson-Court/Aberdeen/" "5 Ferguson Court" 57.1777850384283 -2.16931783016357 60.75 "Flat" "Fully furnished"
800 2 1 3 1 88 "C" "D" 263 "https://www.aspc.co.uk/search/property/434655/10-Riddoch-Lane/Turriff/" "10 Riddoch Lane" 57.5410431 -2.4603372 704.233333333333 "Detached" "Part furnished"
1450 3 1 4 2 132 "D" "E" 266 "https://www.aspc.co.uk/search/property/434802/4-Belvidere-Crescent/Aberdeen/" "4 Belvidere Crescent" 57.1492601 -2.1208825 43.2833333333333 "Flat" "Fully furnished"
1900 4 2 6 2 187 "B" "G" 266 "https://www.aspc.co.uk/search/property/434789/3-Sleigh-Park/Inverurie/" "3 Sleigh Park" 57.3410882 -2.4200408 437.8 "Detached" "Unfurnished"
1050 2 2 4 1 93 "D" "E" 266 "https://www.aspc.co.uk/search/property/434773/39a-Argyll-Place/Aberdeen/" "39a Argyll Place" 57.1515257 -2.1245216 38.4166666666667 "Flat" "Fully furnished"
2000 5 3 8 3 194 "B" "G" 266 "https://www.aspc.co.uk/search/property/434751/4-Coyburn/Banchory/" "4 Coyburn" 57.0564453 -2.4123836 349.466666666667 "Detached" "Unfurnished"
550 1 1 2 1 43 "C" "A" 269 "https://www.aspc.co.uk/search/property/434827/79-Victoria-Street/Aberdeen/" "79 Victoria Street" 57.2047131 -2.1895303 107.35 "Flat" "Part furnished"
1700 5 2 7 3 189 "B" "F" 269 "https://www.aspc.co.uk/search/property/434818/5-Wellington-Green/Aberdeen/" "5 Wellington Green" 57.10351 -2.0947916 116.166666666667 "Terraced" "Part furnished"
550 2 1 3 1 48 "D" "C" 269 "https://www.aspc.co.uk/search/property/434816/2-Headland-Court/Aberdeen/" "2 Headland Court" 57.1264314 -2.12357229999998 79.35 "Flat" "Part furnished"
795 2 1 3 1 45 "C" "D" 269 "https://www.aspc.co.uk/search/property/434812/65-Gairn-Mews,--Gairn-Terrace/Aberdeen/" "65 Gairn Mews,  Gairn Terrace" 57.1319954 -2.1115342 68.6166666666667 "Flat" "Fully furnished"
600 2 1 3 1 68 "D" "A" 270 "https://www.aspc.co.uk/search/property/434865/1st-Floor-Right,--30c-Marischal-Street/Peterhead/" "1st Floor Right,  30c Marischal Street" 57.5051575 -1.7785007 634.066666666667 "Flat" "Unfurnished"
550 1 1 2 1 43 "D" "B" 272 "https://www.aspc.co.uk/search/property/434915/2-Great-Western-Place/Aberdeen/" "2 Great Western Place" 57.1396115 -2.1165435 56.4666666666667 "Flat" "Fully furnished"
600 2 1 3 1 48 "D" "C" 272 "https://www.aspc.co.uk/search/property/434816/2-Headland-Court/Aberdeen/" "2 Headland Court" 57.1264314 -2.12357229999998 79.35 "Flat" "Part furnished"
585 1 1 2 1 40 "D" "B" 275 "https://www.aspc.co.uk/search/property/434987/Ground-Floor-Right,--78-Broomhill-Road/Aberdeen/" "Ground Floor Right,  78 Broomhill Road" 57.1345798 -2.1191981 65 "Flat" "Fully furnished"
